title,mixed fandom,ships,characters,hits,kudos,published,Deku,Bakugo,Deku & Bakugo,Aizawa,Prez Mic,Aizawa & Prez Mic,Aizawa & Deku,Enjiro,Bakugo & Kirishima,Shoto,Deku & Shoto,Dabi,Hawks,Dabi & Hawks,Uraraka,Deku & Uraraka,All Might,Deku & All Might,Class,Deku & Class,Denki,Shinsou,Denki & Shinsou,Deku & Shinsou,Reader,Bakugo & Reader,Bakugo & Shoto,Deku & Prez Mic,Mina,Kirashima,Mina & Kirashima,Jirou,Jirou & Denki,Shigaraki Tomura,Deku & Shigaraki Tomura,Aizawa & Shinsou,Nedzu,Deku & Nedzu,Deku & Reader
Can I Be A Hero Like You?,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Yagi Toshinori | All Might', 'Bakugou Katsuki & Midoriya Izuku', 'Midoriya Inko & Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Class 1-A & Midoriya Izuku', 'First One For All User & Midoriya Izuku', 'Midoriya Izuku & Shimura Nana', 'Midoriya Izuku & Melissa Shield']","['Midoriya Izuku', 'Midoriya Inko', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Class 1-A (My Hero Academia)', 'League of Villains (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Shinsou Hitoshi', 'Hatsume Mei', 'Aizawa Shouta | Eraserhead']",64779,1497.0,2023-04-02,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loav & Sechz: The Prequel,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Chisaki Kai | Overhaul/Dabi | Todoroki Touya', 'Dabi | Todoroki Touya/Takami Keigo | Hawks']","['Todoroki Enji | Endeavor', 'Todoroki Natsuo', 'Shigaraki Tomura | Shimura Tenko', 'Toga Himiko', 'Chisaki Kai | Overhaul', 'Eri (My Hero Academia)', 'Sako Atsuhiro | Mr. Compress', 'Bubaigawara Jin | Twice', 'Dabi | Todoroki Touya', 'Todoroki Fuyumi', 'Todoroki Shouto', 'Todoroki Rei', 'Gran Torino (My Hero Academia)', 'Shimura Nana', 'Cathleen Bate | Star and Stripe', 'Kurono Hari | Chronostasis', 'Shie Hassaikai Boss | Pops', 'Irinaka Joui | Mimic', 'Nemoto Shin', 'Setsuno Touya', 'Tengai Hekiji', 'Sakaki Deidoro', 'Rappa Kendou', 'Katsukame Rikiya', 'Hojo', 'Tabe Soramitsu', 'Aiba Manami | La Brava', 'Tobita Danjuurou | Gentle Criminal']",1458,65.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The one they call 'Broccoli',['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku & Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Midoriya Izuku & Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead/Yagi Toshinori | All Might', 'Midoriya Izuku & Past One For All Users']","['Midoriya Izuku', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might', 'Bakugou Katsuki', 'Nedzu (My Hero Academia)', 'Midoriya Inko', 'Class 1-A (My Hero Academia)', 'Shuuzenji Chiyo | Recovery Girl', 'Past One For All Users (My Hero Academia)']",13965,1098.0,2023-04-02,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Recognized,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko/Takami Keigo | Hawks', 'Dabi | Todoroki Touya/Takami Keigo | Hawks', 'Dabi | Todoroki Touya/Shigaraki Tomura | Shimura Tenko', 'Shigaraki Tomura | Shimura Tenko/Takami Keigo | Hawks', 'Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki/Todoroki Shouto', 'Bakugou Katsuki/Midoriya Izuku/Todoroki Shouto', 'Toga Himiko/Uraraka Ochako']","['League of Villains (My Hero Academia)', 'Takami Keigo | Hawks', 'Bakugou Katsuki', 'Midoriya Izuku', 'Todoroki Shouto', 'Class 1-A (My Hero Academia)']",43,1.0,2023-04-02,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Twisted Fate,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki & Midoriya Izuku', 'Bakugou Katsuki/Kirishima Eijirou', 'Midoriya Izuku/Todoroki Shouto', 'Kaminari Denki/Shinsou Hitoshi']","['Bakugou Katsuki', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Kirishima Eijirou', 'Todoroki Shouto', 'Kaminari Denki', 'Toga Himiko', 'Shigaraki Tomura | Shimura Tenko', 'Dabi | Todoroki Touya', 'Aizawa Shouta | Eraserhead', 'Yagi Toshinori | All Might']",3046,153.0,2023-04-02,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Over the Edge (and Rise Up),['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Inko & Midoriya Izuku', 'Class 1-A & Midoriya Izuku', 'Ashido Mina/Asui Tsuyu/Hagakure Tooru/Jirou Kyouka/Midoriya Izuku/Uraraka Ochako/Yaoyorozu Momo', 'Midoriya Izuku/Melissa Shield', 'Midoriya Izuku/Everyone']","['Midoriya Izuku', 'Midoriya Inko', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'U.A. Students (My Hero Academia)', 'U.A. Faculty (My Hero Academia)', 'Yagi Toshinori | All Might', 'Asui Tsuyu', ""Asui Tsuyu's Family"", 'Uraraka Ochako', 'Melissa Shield', 'David Shield']",119171,1699.0,2023-04-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deku-Ghost The last hero.,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Midoriya Izuku/Yaoyorozu Momo', 'Jirou Kyouka/Midoriya Izuku', 'Hatsume Mei/Midoriya Izuku', 'Akaguro Chizome | Stain & Midoriya Izuku', 'Ashido Mina & Dabi | Todoroki Touya', 'Hadou Nejire/Midoriya Izuku', 'Bakugou Katsuki/Kirishima Eijirou', 'Shinsou Hitoshi/Uraraka Ochako', 'Midoriya Izuku/Original Female Character(s)', 'Eri & Midoriya Izuku', 'Class 1-A & Eri (My Hero Academia)', 'Midoriya Izuku & Usagiyama Rumi | Miruko', 'Eri/Izumi Kouta', 'Bakugou Katsuki/Shiozaki Ibara', 'Hagakure Tooru/Midoriya Izuku']","['Midoriya Izuku', 'Eri (My Hero Academia)', 'Jirou Kyouka', 'Yaoyorozu Momo', 'Hatsume Mei', 'Akaguro Chizome | Stain', 'Shinsou Hitoshi', 'Bakugou Katsuki', 'Kirishima Eijirou', 'Uraraka Ochako', 'Usagiyama Rumi | Miruko']",2928,78.0,2023-04-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Unused scenes,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Midoriya Inko/Yagi Toshinori | All Might', 'Bakugou Katsuki & Midoriya Izuku & Todoroki Shouto', 'Bakugou Katsuki & Midoriya Izuku']",[],138,5.0,2023-04-02,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fortis Fortuna Adiuvat,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), John Wick (Movies)']","['Midoriya Izuku & Sensei | All For One', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Izuku & Past One For All Users', 'Class 1-A & Midoriya Izuku', 'Midoriya Izuku & Original Character(s)', ""Santino D'Antonio/John Wick"", 'John Wick/Winston', 'Marcus/John Wick', 'John Wick/Original Character(s)']","['Midoriya Izuku', 'John Wick', 'Sensei | All For One', 'Class 1-A (My Hero Academia)', ""Santino D'Antonio"", 'Marcus (John Wick)', 'Winston (John Wick)', 'Muscular (My Hero Academia)']",343,26.0,2023-04-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Family isn't always related by blood,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic'],"['Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Shinsou Hitoshi', 'Class 1-A (My Hero Academia)', 'Class 1-B (My Hero Academia)', 'Kan Sekijirou | Vlad King', 'Ishiyama Ken | Cementoss', 'Kayama Nemuri | Midnight', 'Snipe (My Hero Academia)', 'Nedzu (My Hero Academia)', 'Shuuzenji Chiyo | Recovery Girl', 'Maijima Higari | Power Loader', 'Inui Ryou | Hound Dog', 'Thirteen (My Hero Academia)']",796,108.0,2023-04-02,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Successor,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Midoriya Izuku/Everyone'],"['Midoriya Izuku', 'Shimura Nana', 'Sensei | All For One']",152740,1436.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
like a fever,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Todoroki Shouto'],"['Dabi | Todoroki Touya', 'Todoroki Shouto']",172,17.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGA Character Summary #23 with name origins,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Kendou Itsuka/Tetsutetsu Tetsutetsu', 'Kendou Itsuka & Tetsutetsu Tetsutetsu & Original Character(s)', 'Ashido Mina/Kirishima Eijirou', 'Ashido Mina & Kirishima Eijirou & Tetsutetsu Tetsutetsu', 'Ashido Mina & Kirishima Eijirou & Original Character(s)', 'Toogata Mirio & Original Character(s)', 'Bakugo Katsuki & Original Character']","['Original Characters', 'Kendou Itsuka', 'Tetsutetsu Tetsutetsu', 'Kirishima Eijirou', 'Ashido Mina', 'Toogata Mirio', 'Bakugou Katsuki']",4,,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Hear No Deku's,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Bakugou Katsuki/Midoriya Izuku'],"['Bakugou Katsuki', 'Midoriya Izuku', 'Yagi Toshinori | All Might', 'Class 1-A (My Hero Academia)', 'Midoriya Inko', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Hakamata Tsunagu | Best Jeanist', 'Todoroki Enji | Endeavor', 'Usagiyama Rumi | Miruko']",2042,151.0,2023-04-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Game Changer,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku']","['Bakugou Katsuki', 'Midoriya Izuku', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Midoriya Inko']",15,2.0,2023-04-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Whisker Away,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga), Warrior Cats - Fandom']",['Izuku Midoriya x Reader'],"['Y/n - Character', 'Midoriya Izuku']",35,2.0,2023-04-02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Todoroki family life 2,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Dabi | Todoroki Touya & Todoroki Fuyumi & Todoroki Natsuo & Todoroki Shouto', 'Todoroki Enji | Endeavor/Todoroki Rei', 'Dabi | Todoroki Touya & Todoroki Fuyumi & Todoroki Natsuo & Todoroki Rei & Todoroki Shouto', 'Amajiki Tamaki & Todoroki Natsuo', 'Midoriya Izuku & Todoroki Shouto', 'Monoma Neito & Shinsou Hitoshi', 'Shinsou Hitoshi & Yaoyorozu Momo', 'Chisaki Kai | Overhaul/Tsutsumi Kaina | Lady Nagant', 'Midoriya Izuku & Toga Himiko', 'Dabi | Todoroki Touya & Takami Keigo | Hawks', 'Dabi | Todoroki Touya & Shigaraki Tomura | Shimura Tenko', 'Dabi | Todoroki Touya/Shimura Hana', 'Takami Keigo | Hawks/Todoroki Fuyumi', 'Dabi | Todoroki Touya & Shigaraki Tomura | Shimura Tenko & Takami Keigo | Hawks', 'Shigaraki Tomura | Shimura Tenko & Shimura Hana', 'Todoroki Shouto & Yaoyorozu Momo', 'Bakugou Katsuki & Todoroki Shouto', 'Bakugou Katsuki & Midoriya Izuku & Todoroki Shouto', 'Bakugou Katsuki & Midoriya Izuku', 'Amajiki Tamaki & Toogata Mirio', 'Awata Kaoruko | Bubble Girl & Todoroki Fuyumi', 'Shigaraki Tomura | Shimura Tenko & Usagiyama Rumi | Miruko', 'Dabi | Todoroki Touya & Usagiyama Rumi | Miruko', 'Monoma Neito & Takami Keigo | Hawks', 'Bubaigawara Jin | Twice & Toga Himiko', 'Hadou Nejire & Todoroki Natsuo', 'Todoroki Natsuo & Toogata Mirio', 'todoroki natsuo & toogata mirio & amajiki tamaki', 'Shigaraki Tomura | Shimura Tenko/Usagiyama Rumi | Miruko']","['Dabi | Todoroki Touya', 'Todoroki Fuyumi', 'Todoroki Natsuo', 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Todoroki Rei', 'Takami Keigo | Hawks', 'Shigaraki Tomura | Shimura Tenko', 'Midoriya Izuku', 'Bakugou Katsuki', 'Yaoyorozu Momo', 'Usagiyama Rumi | Miruko', 'Tsutsumi Kaina | Lady Nagant', 'Chisaki Kai | Overhaul', 'Shimura Hana', 'Bubaigawara Jin | Twice', 'Toga Himiko', 'Monoma Neito', 'Shinsou Hitoshi', 'Kirishima Eijirou', 'Takeyama Yuu | Mount Lady', 'Toogata Mirio', 'Amajiki Tamaki', 'Hadou Nejire', 'Iida Tensei | Ingenium', 'Iida Tenya', 'Awata Kaoruko | Bubble Girl', 'Uwabami (My Hero Academia)', 'Geten (My Hero Academia)', 'Kaminari Denki']",1503,34.0,2023-04-02,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Worship the Fire,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki/Midoriya Izuku', 'Minor or Background Relationship(s)', 'Ashido Mina/Kirishima Eijirou']","['Bakugou Katsuki', 'Midoriya Izuku', 'Ashido Mina', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Sero Hanta']",1768,191.0,2023-04-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Unlucky Number Nine,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Bakugou Katsuki/Reader', 'Aizawa Shouta | Eraserhead/Reader', 'Todoroki Shouto/Reader', 'Midoriya Izuku/Reader', 'Kirishima Eijirou/Reader', 'Shinsou Hitoshi/Reader', 'Kaminari Denki/Reader', 'Yamada Hizashi | Present Mic/Reader', 'Sero Hanta/Reader']","['Bakugou Katsuki', 'Aizawa Shouta | Eraserhead', 'Midoriya Izuku', 'Kaminari Denki', 'Ashido Mina', 'Kirishima Eijirou', 'Sero Hanta', 'Shinsou Hitoshi', 'Yamada Hizashi | Present Mic', 'Uraraka Ochako', 'Asui Tsuyu', 'Yaoyorozu Momo', 'Todoroki Shouto', 'Dabi | Todoroki Touya', 'Shigaraki Tomura | Shimura Tenko', 'Toga Himiko', 'Todoroki Enji | Endeavor']",68017,1763.0,2023-04-02,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
The Hotel Spring,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Takami Keigo | Hawks'],"['Dabi | Todoroki Touya', 'Takami Keigo | Hawks', 'Todoroki Enji | Endeavor', 'Sensei | All For One', 'Meta Liberation Army (My Hero Academia)']",90,9.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tokoyami Family Name Origina,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Asui Tsuyu/Tokoyami Fumikage', 'Asui Tsuyu & Original Character(s)', 'Tokoyami Fumikage & Original Character(s)', 'Original Character(s) & Original Character(s)']",['Original Characters'],3,,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tameshi - Rising,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],"['Kirishima Eijirou/Midoriya Izuku', 'Midoriya Izuku & Todoroki Shouto', 'Kirishima Eijirou & Midoriya Izuku', 'Bakugou Katsuki & Midoriya Izuku', 'Iida Tenya & Midoriya Izuku & Uraraka Ochako', 'Iida Tenya/Uraraka Ochako', 'Iida Tenya & Uraraka Ochako', 'Iida Tenya & Midoriya Izuku', 'Midoriya Izuku & Everyone', 'Midoriya Izuku & Midoriya Inko', 'Bakugou Mitsuki & Midoriya Inko', 'Bakugou Katsuki & Bakugou Mitsuki', 'Bakugou Masaru/Bakugou Mitsuki', 'Midoriya Izuku & Yagi Toshinori | All Might', 'Midoriya Izuku & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Yamada Hizashi | Present Mic', 'Midoriya Izuku & First one for all user', 'Midoriya Izuku & Oniichan', 'Midoriya Izuku & Shimura Nana']","['Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Bakugou Mitsuki', 'Bakugou Masaru', 'Class 1-A (My Hero Academia)', 'Uraraka Ochako', 'Iida Tenya', 'Todoroki Shouto', 'Kirishima Eijirou', 'Kaminari Denki', 'Sero Hanta', 'Ashido Mina', 'Ojiro Mashirao', 'Shouji Mezou', 'Yaoyorozu Momo', 'Aoyama Yuuga', 'Satou Rikidou', 'Kouda Kouji', 'Jirou Kyouka', 'Tokoyami Fumikage', 'Asui Tsuyu', 'Hagakure Tooru', 'Mineta Minoru', 'Gran Torino (My Hero Academia)', 'Sensei | All For One', 'First One For All User (My Hero Academia)', 'Shimura Nana', 'Shigaraki Tomura | Shimura Tenko', 'Dabi (My Hero Academia)', 'Toga Himiko', 'League of Villains (My Hero Academia)']",45854,1904.0,2023-04-02,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A Waterbending Quirk,"['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia, Avatar: The Last Airbender']",[],"['Katara (Avatar)', 'Midoriya Izuku', 'Yaoyorozu Momo', 'Todoroki Shouto', 'Todoroki Enji | Endeavor', 'Iida Tenya', ""Iida Tenya's Parents"", 'Iida Tensei | Ingenium', 'Yagi Toshinori | All Might', 'Aizawa Shouta | Eraserhead', 'Uraraka Ochako', 'Tokoyami Fumikage', 'Ashido Mina', 'Asui Tsuyu', 'Bakugou Katsuki', 'Usagiyama Rumi | Miruko', 'Dabi | Todoroki Touya', 'Kendou Itsuka']",55222,878.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verdant Hydra,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Bakugou Katsuki & Midoriya Izuku', 'Midoriya Inko & Midoriya Izuku', 'Midoriya Izuku/Melissa Shield', 'Midoriya Izuku & Melissa Shield', 'Bakugou Katsuki & Consequences', 'Midoriya Izuku & Original Character(s)', 'Midoriya Izuku & Nedzu', 'Midoriya Izuku & Shinsou Hitoshi', 'Midoriya Izuku & Tatsuma Ryuuko | Ryuukyuu']","['Midoriya Izuku', 'Midoriya Inko', 'Bakugou Katsuki', 'Eri (My Hero Academia)', 'Chisaki Kai | Overhaul', 'Nedzu (My Hero Academia)', 'Class 1-A (My Hero Academia)', 'Melissa Shield', 'Yagi Toshinori | All Might', 'Tatsuma Ryuuko | Ryuukyuu', 'Shinsou Hitoshi', 'Aizawa Shouta | Eraserhead', 'Hatsume Mei']",1078,43.0,2023-04-02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Unexpected (not dirty) talk,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],['Dabi | Todoroki Touya/Takami Keigo | Hawks'],"['Dabi | Todoroki Touya', 'Takami Keigo | Hawks']",90,7.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Explain it like I'm Dumb,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Ashido Mina/Bakugou Katsuki/Kaminari Denki/Kirishima Eijirou/Sero Hanta', 'Class 1-A & Shinsou Hitoshi']","['Shinsou Hitoshi', 'Ashido Mina', 'Bakugou Katsuki', 'Kaminari Denki', 'Kirishima Eijirou', 'Sero Hanta', 'Midoriya Izuku']",31,7.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
Aizawa and 19 (very fluffy) fur balls,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],"['Aizawa Shouta | Eraserhead/Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Kayama Nemuri | Midnight & Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead & Midoriya Izuku', 'Aizawa Shouta | Eraserhead & Class 1-A']","['Aizawa Shouta | Eraserhead', 'Yamada Hizashi | Present Mic', 'Kayama Nemuri | Midnight', 'Midoriya Izuku', 'Uraraka Ochako', 'Bakugou Katsuki', 'Jirou Kyouka']",101,8.0,2023-04-02,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Friends Don't Let Friends Vigilante Alone,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia (Anime & Manga)'],[],"['Bakugou Katsuki', 'Original Female Character(s)']",414,29.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Until It Wasn't,['Fandoms:\n僕のヒーローアカデミア | Boku no Hero Academia | My Hero Academia'],['Bakugou Katsuki/Shinsou Hitoshi'],"['Shinsou Hitoshi', 'Bakugou Katsuki', ""Shinsou Hitoshi's Parents"", ""Bakugou Katsuki's Parents"", 'Ashido Mina', 'Kaminari Denki', 'Kirishima Eijirou', 'Sero Hanta', 'Jirou Kyouka', 'Iida Tenya', 'Midoriya Izuku', 'Uraraka Ochako', 'Todoroki Shouto', 'Ojiro Mashirao', 'Aoyama Yuuga', 'Asui Tsuyu', 'Satou Rikidou', 'Tokoyami Fumikage', 'Yaoyorozu Momo', 'Yamada Hizashi | Present Mic', 'Aizawa Shouta | Eraserhead', 'Kayama Nemuri | Midnight', 'Kan Sekijirou | Vlad King', 'Hatsume Mei', 'Inui Ryou | Hound Dog']",19421,747.0,2023-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
